film_id,year,average
771,2022,6.0
772,1999,3.333333333333333
772,2000,6.4
772,2001,8.333333333333334
772,2002,5.875
772,2003,5.076923076923077
772,2004,5.2
772,2005,7.0
772,2006,7.0
772,2007,2.5
772,2008,5.125
772,2009,5.0
772,2010,6.2
772,2011,4.0
772,2012,2.0
772,2014,3.0
772,2015,5.0
772,2016,5.0
772,2017,5.666666666666667
772,2018,6.0
772,2019,5.8
772,2020,5.0
772,2021,4.75
773,2010,6.0
773,2011,5.068493150684931
773,2012,5.75
773,2013,6.0588235294117645
773,2014,5.125
773,2015,5.727272727272728
773,2016,5.8
773,2017,7.571428571428571
773,2018,5.5
773,2019,4.833333333333333
773,2020,5.75
773,2021,5.416666666666667
774,2020,4.303030303030303
774,2021,3.617021276595745
775,2011,5.458333333333333
775,2012,5.5813953488372094
775,2013,5.137931034482759
775,2014,3.4
775,2015,4.4
775,2016,4.0
775,2017,2.0
775,2018,5.2727272727272725
775,2019,4.857142857142857
775,2020,5.15
775,2021,4.32258064516129
775,2022,1.0
776,1999,5.5
776,2000,3.571428571428572
776,2001,6.0
776,2002,6.571428571428571
776,2003,7.166666666666667
776,2004,6.0
776,2005,4.5
776,2006,2.0
776,2007,7.333333333333333
776,2008,7.666666666666667
776,2009,6.333333333333333
776,2011,4.0
776,2014,4.0
776,2017,6.5
776,2018,3.5
776,2019,4.1
776,2020,6.142857142857143
776,2021,5.5
777,1998,7.0
777,1999,6.375
777,2000,5.0
777,2001,9.0
777,2002,7.5
777,2003,4.333333333333333
777,2004,5.0
777,2005,5.4
777,2006,5.875
777,2007,6.0
777,2008,4.428571428571429
777,2009,5.5
777,2011,5.0
777,2012,6.0
777,2013,5.0
777,2014,6.142857142857143
777,2015,3.0
777,2016,5.25
777,2017,6.0
777,2018,4.333333333333333
777,2019,5.833333333333333
777,2020,6.333333333333333
777,2021,6.333333333333333
778,1999,6.5
778,2000,6.666666666666667
778,2001,9.25
778,2002,8.4
778,2003,5.5
778,2004,7.333333333333333
778,2005,5.0
778,2006,7.333333333333333
778,2007,7.0
778,2008,7.666666666666667
778,2009,7.333333333333333
778,2010,5.0
778,2011,6.666666666666667
778,2012,6.0
778,2013,9.0
778,2014,7.5
778,2015,6.5
778,2016,6.333333333333333
778,2017,5.0
778,2018,7.5
778,2019,6.6
778,2020,6.666666666666667
778,2021,5.2
778,2022,10.0
779,1998,3.7777777777777777
779,1999,4.576923076923077
779,2000,2.8
779,2001,2.4285714285714284
779,2002,4.0
779,2003,2.8
779,2004,4.666666666666667
779,2005,5.333333333333333
779,2006,6.0
779,2007,4.166666666666667
779,2008,4.5
779,2009,2.25
779,2010,5.5
779,2011,2.5
779,2012,5.0
779,2013,4.0
779,2014,4.5
779,2015,5.333333333333333
779,2016,3.0
779,2018,4.4
779,2019,5.0
779,2020,3.6666666666666665
779,2021,3.333333333333333
780,2019,4.6863636363636365
780,2020,4.60427807486631
780,2021,4.5
780,2022,8.5
781,1998,9.0
781,1999,8.5
781,2000,8.0
781,2001,7.0
781,2002,9.0
781,2003,8.714285714285714
781,2004,9.090909090909092
781,2005,8.0
781,2006,8.214285714285714
781,2007,8.571428571428571
781,2008,9.142857142857142
781,2009,9.125
781,2010,8.333333333333334
781,2011,6.25
781,2012,9.0
781,2013,8.5
781,2014,8.714285714285714
781,2015,8.733333333333333
781,2016,8.727272727272727
781,2017,8.25
781,2018,8.8
781,2019,8.4
781,2020,8.19047619047619
781,2021,8.533333333333333
782,1999,8.0
782,2000,4.857142857142857
782,2001,7.8
782,2002,8.333333333333334
782,2003,7.142857142857143
782,2004,7.25
782,2005,7.75
782,2006,7.541666666666667
782,2007,7.3
782,2008,7.777777777777778
782,2009,8.6
782,2010,8.555555555555555
782,2011,7.0
782,2012,7.9
782,2013,7.833333333333333
782,2014,6.888888888888889
782,2015,5.875
782,2016,6.0
782,2017,5.375
782,2018,8.5
782,2019,8.375
782,2020,6.555555555555555
782,2021,8.5
783,2009,5.1
783,2010,5.319444444444445
783,2011,5.454545454545454
783,2012,4.571428571428571
783,2013,5.571428571428571
783,2014,4.833333333333333
783,2015,6.571428571428571
783,2016,6.5
783,2017,4.0
783,2018,4.619047619047619
783,2019,4.277777777777778
783,2020,4.857142857142857
783,2021,5.16
783,2022,2.0
784,1998,10.0
784,1999,6.75
784,2000,6.5
784,2001,8.0
784,2002,7.25
784,2003,6.6
784,2004,8.5
784,2005,9.0
784,2006,5.5
784,2007,6.2
784,2008,8.0
784,2009,7.5
784,2010,7.5
784,2011,6.5
784,2012,7.0
784,2013,5.8
784,2014,5.666666666666667
784,2015,1.0
784,2016,5.5
784,2017,5.5
784,2018,7.666666666666667
784,2019,6.5
784,2020,7.571428571428571
784,2021,7.4
785,2020,4.75
785,2021,5.358490566037736
785,2022,6.6
786,1999,6.534653465346534
786,2000,6.123287671232877
786,2001,7.090909090909091
786,2002,6.578947368421052
786,2003,7.733333333333333
786,2004,5.222222222222222
786,2005,6.8
786,2006,5.714285714285714
786,2007,5.4
786,2008,8.0
786,2009,7.5
786,2010,5.5
786,2011,6.0
786,2012,8.0
786,2013,5.0
786,2015,6.0
786,2016,7.0
786,2017,2.5
786,2019,6.125
786,2020,5.333333333333333
786,2021,7.0
787,2014,7.6
787,2015,4.1
787,2018,6.0
787,2020,6.5
787,2021,4.75
788,2019,2.0319148936170213
788,2020,1.8
788,2021,3.1666666666666665
788,2022,1.0
789,2011,6.1
789,2012,5.619718309859155
789,2013,6.0
789,2014,5.851851851851852
789,2015,6.777777777777778
789,2016,5.166666666666667
789,2017,7.111111111111111
789,2018,6.25
789,2019,6.0
789,2020,5.870967741935484
789,2021,6.409090909090909
790,2015,5.72
790,2016,6.25
790,2017,6.166666666666667
790,2018,6.428571428571429
790,2019,6.6923076923076925
790,2020,5.333333333333333
790,2021,3.8
791,2019,7.298701298701299
791,2020,7.421875
791,2021,7.3076923076923075
791,2022,9.0
792,1998,6.0
792,1999,2.0
792,2000,5.75
792,2001,6.0
792,2002,6.666666666666667
792,2003,6.375
792,2004,6.714285714285714
792,2005,7.0
792,2006,5.2
792,2007,6.75
792,2008,6.5
792,2009,7.0
792,2011,5.5
792,2012,6.1
792,2013,6.4
792,2014,6.111111111111111
792,2015,6.0
792,2016,9.5
792,2017,6.5
792,2018,6.0
792,2019,6.285714285714286
792,2020,6.785714285714286
792,2021,6.75
793,2017,6.941176470588236
793,2018,7.054545454545455
793,2019,6.846153846153846
793,2020,7.714285714285714
793,2021,6.5
794,2007,5.317204301075269
794,2008,5.9393939393939394
794,2009,6.2
794,2010,6.2727272727272725
794,2011,7.333333333333333
794,2012,5.416666666666667
794,2013,5.666666666666667
794,2014,5.714285714285714
794,2015,6.571428571428571
794,2016,6.5
794,2017,5.666666666666667
794,2018,7.666666666666667
794,2019,7.0
794,2020,5.708333333333333
794,2021,5.375
795,1998,8.0
795,1999,7.666666666666667
795,2000,7.0
795,2001,5.25
795,2002,7.0
795,2003,6.444444444444445
795,2004,7.25
795,2005,4.4
795,2006,4.0
795,2007,7.666666666666667
795,2008,7.5
795,2009,6.0
795,2010,4.0
795,2011,10.0
795,2012,7.25
795,2013,5.571428571428571
795,2014,6.714285714285714
795,2015,8.0
795,2016,5.4
795,2017,6.333333333333333
795,2018,8.25
795,2019,6.9
795,2020,6.214285714285714
795,2021,7.266666666666667
796,2020,5.0
796,2021,5.3
797,2001,7.333333333333333
797,2002,6.554216867469879
797,2003,5.45
797,2004,6.787878787878788
797,2005,6.7317073170731705
797,2006,6.965517241379311
797,2007,6.733333333333333
797,2008,5.384615384615385
797,2009,4.4
797,2010,5.714285714285714
797,2011,6.1923076923076925
797,2012,6.842105263157895
797,2013,6.84
797,2014,6.285714285714286
797,2015,7.0
797,2016,6.714285714285714
797,2017,7.1
797,2018,6.2727272727272725
797,2019,6.625
797,2020,6.765625
797,2021,6.928571428571429
797,2022,6.0
798,2001,8.0
798,2002,5.285714285714286
798,2003,7.2
798,2004,6.0
798,2005,7.0
798,2006,7.0
798,2007,5.0
798,2009,4.0
798,2010,7.5
798,2011,2.0
798,2014,10.0
798,2015,4.5
798,2016,10.0
798,2018,6.0
798,2020,7.5
798,2021,3.857142857142857
799,1999,4.5
799,2001,10.0
799,2002,6.5
799,2003,5.0
799,2004,4.5
799,2005,6.0
799,2006,4.0
799,2007,4.5
799,2008,5.75
799,2009,5.4
799,2011,5.6
799,2012,7.0
799,2013,5.333333333333333
799,2014,5.5
799,2015,4.666666666666667
799,2016,6.5
799,2017,6.5
799,2018,6.8
799,2019,6.25
799,2020,7.0
799,2021,6.6
800,2021,5.454545454545454
800,2022,1.0
801,2019,1.0
801,2020,4.713414634146342
801,2021,4.125
802,2009,6.51
802,2010,5.52
802,2011,6.2
802,2012,5.714285714285714
802,2013,5.333333333333333
802,2014,6.5
802,2015,5.4
802,2016,7.0
802,2017,6.0
802,2018,6.090909090909091
802,2019,7.095238095238095
802,2020,6.25
802,2021,4.909090909090909
803,2019,3.7222222222222223
803,2020,3.0572916666666665
803,2021,3.022222222222222
803,2022,7.0
804,2011,5.666666666666667
804,2012,7.269230769230769
804,2013,6.833333333333333
804,2014,5.166666666666667
804,2015,7.25
804,2016,6.0
804,2017,5.5
804,2018,8.5
804,2019,5.818181818181818
804,2020,5.055555555555555
804,2021,6.0625
805,2001,6.017241379310345
805,2002,5.648648648648648
805,2003,6.285714285714286
805,2004,5.333333333333333
805,2005,5.909090909090909
805,2006,4.5
805,2007,5.3
805,2008,6.0
805,2009,3.2
805,2010,5.75
805,2011,5.0
805,2012,6.75
805,2013,7.0
805,2014,6.5
805,2015,5.0
805,2016,5.5
805,2018,3.333333333333333
805,2019,4.0
805,2020,4.857142857142857
805,2021,6.8
805,2022,1.0
806,1998,1.5
806,1999,4.666666666666667
806,2000,9.333333333333334
806,2001,9.6
806,2002,8.25
806,2003,7.5
806,2004,8.5
806,2005,7.285714285714286
806,2006,6.25
806,2007,6.2
806,2008,8.333333333333334
806,2009,3.5
806,2010,8.0
806,2011,6.5
806,2012,4.0
806,2013,5.0
806,2014,5.2
806,2015,6.0
806,2016,5.4
806,2017,7.0
806,2018,4.625
806,2019,5.5
806,2020,6.1
806,2021,7.875
807,2019,6.3478260869565215
807,2020,6.666666666666667
807,2021,5.891304347826087
807,2022,3.333333333333333
808,1999,7.066666666666666
808,2000,6.5
808,2001,7.235294117647059
808,2002,6.25
808,2003,5.6923076923076925
808,2004,6.583333333333333
808,2005,5.5
808,2006,6.153846153846154
808,2007,6.166666666666667
808,2008,5.333333333333333
808,2009,3.333333333333333
808,2010,5.9
808,2011,7.375
808,2012,4.75
808,2013,4.0
808,2014,6.818181818181818
808,2015,6.777777777777778
808,2016,6.0
808,2017,6.833333333333333
808,2018,4.8
808,2019,5.375
808,2020,7.0
808,2021,3.923076923076923
809,2020,6.941520467836257
809,2021,7.177777777777778
809,2022,8.0
810,1998,6.0
810,1999,8.0
810,2000,3.0
810,2001,4.166666666666667
810,2002,6.0
810,2003,8.5
810,2004,5.0
810,2005,6.333333333333333
810,2006,5.222222222222222
810,2007,5.25
810,2008,5.0
810,2009,7.4
810,2010,6.625
810,2011,5.75
810,2012,4.833333333333333
810,2013,6.0
810,2014,5.666666666666667
810,2016,5.666666666666667
810,2017,7.4
810,2018,2.5
810,2019,3.0
810,2020,4.875
810,2021,5.666666666666667
810,2022,6.0
811,2020,6.516129032258065
811,2021,6.488372093023256
812,1998,8.5
812,1999,7.0
812,2000,8.125
812,2001,7.545454545454546
812,2002,6.75
812,2003,6.6
812,2004,7.333333333333333
812,2005,8.0
812,2006,5.777777777777778
812,2007,8.0
812,2008,7.5
812,2009,8.0
812,2010,7.0
812,2011,7.666666666666667
812,2012,8.2
812,2013,6.75
812,2014,8.0
812,2015,4.0
812,2016,6.8
812,2017,7.5
812,2018,7.5
812,2019,7.555555555555555
812,2020,6.3
812,2021,7.8125
813,1998,3.0
813,1999,1.0
813,2000,6.75
813,2001,5.333333333333333
813,2002,7.555555555555555
813,2003,6.833333333333333
813,2004,7.4
813,2005,8.0
813,2006,5.333333333333333
813,2007,7.0
813,2008,6.0
813,2009,5.666666666666667
813,2010,5.666666666666667
813,2011,6.0
813,2012,5.5
813,2013,7.333333333333333
813,2014,6.25
813,2015,7.0
813,2016,5.0
813,2017,6.857142857142857
813,2018,7.0
813,2019,6.833333333333333
813,2020,6.5
813,2021,7.166666666666667
814,2018,6.852941176470588
814,2019,7.090909090909091
814,2020,6.791666666666667
814,2021,6.870967741935484
814,2022,7.0
815,1999,6.39622641509434
815,2000,4.588235294117647
815,2001,6.285714285714286
815,2002,5.2
815,2003,7.0
815,2004,4.75
815,2005,6.4
815,2006,5.555555555555555
815,2007,4.333333333333333
815,2008,6.0
815,2009,6.5
815,2010,3.0
815,2011,3.0
815,2012,4.0
815,2013,1.0
815,2014,6.75
815,2015,6.285714285714286
815,2016,5.5
815,2017,3.0
815,2018,4.25
815,2020,6.571428571428571
815,2021,6.166666666666667
816,2018,8.75
817,2015,6.083333333333333
817,2016,5.739130434782608
817,2017,5.933333333333334
817,2018,5.965517241379311
817,2019,5.604651162790698
817,2020,5.0
817,2021,4.947368421052632
817,2022,9.0
818,2017,5.674418604651163
818,2018,5.757575757575758
818,2019,5.461538461538462
818,2020,5.84
818,2021,4.6
818,2022,6.8
819,2008,8.0
819,2009,5.285714285714286
819,2010,5.421052631578948
819,2011,5.545454545454546
819,2012,6.846153846153846
819,2013,6.5
819,2014,4.5
819,2015,5.857142857142857
819,2016,6.833333333333333
819,2017,4.125
819,2018,4.166666666666667
819,2019,6.184210526315789
819,2020,6.2
819,2021,5.805555555555555
820,2017,7.0
820,2018,5.744186046511628
820,2019,5.9
820,2020,6.72
820,2021,6.464285714285714
822,2000,6.0588235294117645
822,2001,6.127906976744186
822,2002,5.32
822,2003,5.333333333333333
822,2004,7.8
822,2005,5.933333333333334
822,2006,6.230769230769231
822,2007,5.6
822,2008,4.666666666666667
822,2009,5.5
822,2010,9.0
822,2011,3.0
822,2012,3.6666666666666665
822,2013,5.0
822,2014,3.75
822,2015,5.0
822,2016,6.0
822,2017,8.0
822,2018,7.0
822,2019,3.0
822,2020,6.75
822,2021,7.5
823,2003,6.2926829268292686
823,2004,5.773584905660377
823,2005,5.0
823,2006,6.176470588235294
823,2007,4.142857142857143
823,2008,6.5
823,2009,7.666666666666667
823,2010,2.5
823,2011,5.0
823,2012,4.6
823,2013,5.5
823,2014,7.5
823,2015,5.666666666666667
823,2016,5.4
823,2017,7.0
823,2018,5.666666666666667
823,2019,3.3
823,2020,6.5
823,2021,5.941176470588236
824,2014,1.0
824,2015,6.38
824,2016,5.375
824,2017,7.181818181818182
824,2018,5.705882352941177
824,2019,6.055555555555555
824,2020,6.588235294117647
824,2021,6.833333333333333
825,1999,4.5
825,2000,7.666666666666667
825,2002,8.0
825,2003,8.0
825,2004,6.4
825,2005,8.666666666666666
825,2006,6.5
825,2007,6.0
825,2008,6.833333333333333
825,2009,8.5
825,2010,7.75
825,2011,6.0
825,2012,7.5
825,2013,7.5
825,2014,8.333333333333334
825,2015,7.75
825,2016,7.25
825,2017,6.6
825,2018,6.25
825,2019,7.4
825,2020,6.833333333333333
825,2021,7.25
825,2022,7.0
826,2021,3.36
826,2022,2.8
828,1999,6.0
828,2000,5.0
828,2002,6.0
828,2003,7.142857142857143
828,2004,6.714285714285714
828,2005,6.5
828,2006,7.4
828,2007,7.0
828,2008,6.5
828,2009,4.75
828,2010,6.333333333333333
828,2012,7.666666666666667
828,2013,10.0
828,2014,6.0
828,2015,6.5
828,2016,6.5
828,2017,7.333333333333333
828,2018,5.333333333333333
828,2019,7.285714285714286
828,2020,5.333333333333333
828,2021,5.857142857142857
829,1999,8.0
829,2000,6.5
829,2001,7.0
829,2002,6.0
829,2003,6.5
829,2004,5.4
829,2005,7.444444444444445
829,2006,6.2
829,2007,7.7
829,2008,5.818181818181818
829,2009,7.8
829,2010,5.833333333333333
829,2011,6.0
829,2012,8.25
829,2013,6.0
829,2014,7.125
829,2015,8.285714285714286
829,2016,7.666666666666667
829,2017,6.714285714285714
829,2018,5.625
829,2019,7.777777777777778
829,2020,8.625
829,2021,7.2
830,1998,1.0
830,1999,5.866666666666666
830,2000,6.142857142857143
830,2001,5.4
830,2002,4.777777777777778
830,2003,8.0
830,2004,6.25
830,2005,4.571428571428571
830,2006,5.777777777777778
830,2007,4.333333333333333
830,2009,3.6
830,2010,5.75
830,2011,5.0
830,2012,4.666666666666667
830,2013,7.0
830,2014,4.4
830,2015,6.666666666666667
830,2016,5.625
830,2017,5.0
830,2018,5.5
830,2019,7.25
830,2020,5.0
830,2021,5.666666666666667
830,2022,7.0
831,2017,4.223684210526316
831,2018,4.696969696969697
831,2019,5.12
831,2020,4.888888888888889
831,2021,5.0
832,1999,10.0
832,2000,5.333333333333333
832,2002,7.5
832,2003,2.0
832,2004,6.857142857142857
832,2005,6.666666666666667
832,2006,8.25
832,2007,5.5
832,2008,8.0
832,2009,7.333333333333333
832,2010,8.25
832,2011,7.0
832,2012,6.666666666666667
832,2013,7.0
832,2014,6.333333333333333
832,2015,6.0
832,2016,6.5
832,2017,7.6
832,2018,6.5
832,2019,6.333333333333333
832,2020,7.0
832,2021,7.6
833,2019,5.461538461538462
833,2020,5.51063829787234
833,2021,4.931034482758621
834,1999,10.0
834,2000,1.0
834,2001,10.0
834,2002,8.5
834,2003,7.0
834,2004,9.0
834,2005,9.0
834,2006,7.0
834,2007,8.25
834,2008,7.0
834,2009,8.0
834,2010,7.8
834,2011,6.666666666666667
834,2012,8.0
834,2013,7.0
834,2014,7.333333333333333
834,2015,6.571428571428571
834,2016,7.666666666666667
834,2017,7.2
834,2018,7.333333333333333
834,2019,8.0
834,2020,8.0
834,2021,8.285714285714286
835,1999,6.8
835,2000,6.333333333333333
835,2001,6.75
835,2002,6.666666666666667
835,2003,7.285714285714286
835,2004,7.333333333333333
835,2005,6.857142857142857
835,2006,7.8
835,2007,8.0
835,2008,7.5
835,2009,6.25
835,2010,7.428571428571429
835,2011,6.25
835,2012,8.0
835,2013,8.5
835,2014,7.0
835,2015,7.0
835,2016,8.25
835,2017,7.0
835,2018,6.8
835,2019,4.4
835,2020,7.142857142857143
835,2021,7.052631578947368
836,1998,10.0
836,1999,9.0
836,2000,8.0
836,2001,9.0
836,2002,8.0
836,2003,10.0
836,2004,8.0
836,2005,8.0
836,2006,9.384615384615383
836,2007,8.666666666666666
836,2008,7.833333333333333
836,2009,8.5
836,2010,8.666666666666666
836,2012,8.25
836,2013,8.666666666666666
836,2014,9.375
836,2015,7.666666666666667
836,2016,8.571428571428571
836,2017,8.0
836,2018,7.333333333333333
836,2019,8.0
836,2020,9.428571428571429
836,2021,8.333333333333334
837,2009,7.206185567010309
837,2010,6.490566037735849
837,2011,7.875
837,2012,6.5
837,2013,6.833333333333333
837,2014,5.75
837,2015,5.857142857142857
837,2016,6.5
837,2017,5.222222222222222
837,2018,6.0
837,2019,6.5
837,2020,5.888888888888889
837,2021,6.590909090909091
838,1999,4.25
838,2000,5.0
838,2001,3.0
838,2002,5.0
838,2003,6.25
838,2004,5.25
838,2005,5.666666666666667
838,2006,4.444444444444445
838,2007,4.0
838,2008,5.25
838,2009,5.333333333333333
838,2010,5.25
838,2011,4.666666666666667
838,2013,6.5
838,2014,7.0
838,2015,6.0
838,2016,6.6
838,2017,4.6
838,2018,3.333333333333333
838,2019,4.0
838,2020,4.0
838,2021,8.333333333333334
839,2005,6.3478260869565215
839,2006,6.468085106382978
839,2007,7.104166666666667
839,2008,6.2
839,2009,7.473684210526316
839,2010,4.916666666666667
839,2011,6.444444444444445
839,2012,6.0
839,2013,6.2
839,2014,8.5
839,2015,7.5
839,2016,8.0
839,2018,6.8
839,2019,8.0
839,2020,6.5
839,2021,7.0
840,2011,5.621621621621622
840,2012,5.478260869565218
840,2013,4.041666666666667
840,2014,5.590909090909091
840,2015,5.923076923076923
840,2016,6.5
840,2017,5.7
840,2018,4.538461538461538
840,2019,6.055555555555555
840,2020,4.8
840,2021,6.0344827586206895
840,2022,2.0
841,1999,8.25
841,2000,7.4
841,2001,8.2
841,2002,8.0
841,2003,7.666666666666667
841,2004,7.75
841,2005,8.11111111111111
841,2006,7.222222222222222
841,2007,7.0
841,2008,8.0
841,2009,6.333333333333333
841,2010,6.666666666666667
841,2011,8.0
841,2012,6.75
841,2013,5.0
841,2014,7.0
841,2015,7.0
841,2016,8.333333333333334
841,2017,8.666666666666666
841,2018,8.5
841,2019,7.166666666666667
841,2020,7.222222222222222
841,2021,7.818181818181818
842,2021,7.461538461538462
843,2020,4.714285714285714
843,2021,4.5
844,2003,4.955414012738854
844,2004,4.0
844,2005,5.2631578947368425
844,2006,5.4
844,2007,8.0
844,2008,3.0
844,2009,4.75
844,2010,3.6
844,2011,6.333333333333333
844,2012,6.666666666666667
844,2013,7.0
844,2014,6.75
844,2015,6.0
844,2016,6.2
844,2017,2.25
844,2018,5.5
844,2019,5.833333333333333
844,2020,7.0
844,2021,4.833333333333333
845,2014,7.777777777777778
845,2015,7.558823529411764
845,2016,7.0
845,2017,7.727272727272727
845,2018,5.916666666666667
845,2019,6.888888888888889
845,2020,7.416666666666667
845,2021,6.904761904761905
846,2015,10.0
846,2016,6.214285714285714
846,2017,5.571428571428571
846,2018,7.0
846,2019,6.523809523809524
846,2020,6.12
846,2021,5.838709677419355
847,2002,6.5
847,2003,7.092307692307692
847,2004,6.545454545454546
847,2005,7.384615384615385
847,2006,7.55
847,2007,5.615384615384615
847,2008,6.333333333333333
847,2009,5.333333333333333
847,2010,6.0
847,2011,6.285714285714286
847,2012,8.333333333333334
847,2013,7.875
847,2014,4.0
847,2015,5.909090909090909
847,2016,9.333333333333334
847,2017,6.25
847,2018,7.444444444444445
847,2019,4.444444444444445
847,2020,8.666666666666666
847,2021,8.0
847,2022,10.0
848,1998,8.0
848,1999,7.8
848,2000,6.0
848,2001,6.2
848,2002,6.0
848,2003,7.333333333333333
848,2004,6.285714285714286
848,2005,6.333333333333333
848,2006,5.75
848,2007,6.166666666666667
848,2009,7.0
848,2010,6.5
848,2011,4.5
848,2012,8.0
848,2013,8.5
848,2014,4.5
848,2015,6.833333333333333
848,2016,7.0
848,2017,4.5
848,2018,6.0
848,2019,7.5
848,2020,5.6
848,2021,6.428571428571429
849,2012,5.958333333333333
849,2013,6.306122448979592
849,2014,6.833333333333333
849,2015,6.2
849,2016,4.0
849,2017,5.4
849,2018,6.666666666666667
849,2019,7.2
849,2020,6.214285714285714
849,2021,5.875
850,2021,5.555555555555555
851,2021,3.393258426966292
852,1999,9.0
852,2001,9.0
852,2002,6.5
852,2003,8.833333333333334
852,2004,8.666666666666666
852,2005,7.0
852,2006,5.75
852,2007,8.0
852,2008,9.0
852,2009,8.0
852,2010,7.333333333333333
852,2011,9.5
852,2012,8.0
852,2013,8.333333333333334
852,2014,8.8
852,2015,7.8
852,2016,8.0
852,2017,8.0
852,2018,7.333333333333333
852,2019,8.142857142857142
852,2020,8.142857142857142
852,2021,8.333333333333334
852,2022,8.0
853,2010,5.236734693877551
853,2011,4.705882352941177
853,2012,5.214285714285714
853,2013,6.090909090909091
853,2014,5.8
853,2015,5.857142857142857
853,2016,6.0
853,2017,4.857142857142857
853,2018,6.6
853,2019,5.714285714285714
853,2020,5.25
853,2021,5.363636363636363
854,1999,4.666666666666667
854,2000,6.5
854,2001,5.8
854,2002,5.125
854,2003,5.75
854,2004,5.8
854,2005,2.857142857142857
854,2006,6.222222222222222
854,2007,5.75
854,2008,5.0
854,2009,7.0
854,2010,5.0
854,2011,8.0
854,2012,8.0
854,2013,4.0
854,2014,5.666666666666667
854,2015,4.5
854,2016,5.333333333333333
854,2017,4.0
854,2018,6.0
854,2019,5.25
854,2020,6.0
854,2021,3.6
854,2022,6.0
856,2021,3.764705882352941
857,2017,5.791666666666667
857,2018,5.173913043478261
857,2019,5.533333333333333
857,2020,5.764705882352941
857,2021,5.857142857142857
858,1999,8.25
858,2000,6.0
858,2001,9.5
858,2002,7.0
858,2003,10.0
858,2004,8.5
858,2005,4.4
858,2006,7.2
858,2007,7.0
858,2008,7.0
858,2009,8.0
858,2010,7.2
858,2011,6.25
858,2012,9.5
858,2013,6.4
858,2014,8.0
858,2015,7.333333333333333
858,2016,7.5
858,2017,6.666666666666667
858,2018,7.0
858,2020,5.0
858,2021,6.857142857142857
859,2021,6.875
859,2022,10.0
860,1999,3.333333333333333
860,2000,5.0
860,2001,6.75
860,2002,5.333333333333333
860,2004,5.909090909090909
860,2005,6.142857142857143
860,2006,4.0
860,2007,6.142857142857143
860,2008,6.333333333333333
860,2009,6.0
860,2010,4.5
860,2011,5.5
860,2012,5.0
860,2013,6.0
860,2014,5.8
860,2015,7.333333333333333
860,2016,6.0
860,2017,6.0
860,2018,5.0
860,2019,5.0
860,2020,4.916666666666667
860,2021,6.444444444444445
861,2005,5.151832460732984
861,2006,5.489130434782608
861,2007,6.255813953488372
861,2008,5.142857142857143
861,2009,6.9
861,2010,5.666666666666667
861,2011,7.0
861,2012,3.6666666666666665
861,2013,7.6
861,2014,7.0
861,2015,4.857142857142857
861,2016,8.0
861,2017,5.2
861,2018,5.0
861,2019,4.444444444444445
861,2020,4.444444444444445
861,2021,6.125
861,2022,6.0
862,2016,5.0
862,2017,6.0625
862,2018,4.833333333333333
862,2019,7.75
862,2020,4.8
862,2021,5.0
863,2013,5.0
863,2014,6.4603174603174605
863,2015,7.25
863,2016,6.0
863,2017,6.2
863,2018,6.5
863,2019,6.2
863,2020,8.833333333333334
863,2021,6.375
864,1998,6.666666666666667
864,1999,7.2784810126582276
864,2000,6.711111111111111
864,2001,6.688888888888889
864,2002,5.372549019607843
864,2003,6.178571428571429
864,2004,6.666666666666667
864,2005,7.194444444444445
864,2006,6.842105263157895
864,2007,8.636363636363637
864,2008,5.454545454545454
864,2009,6.875
864,2010,5.333333333333333
864,2011,6.25
864,2012,4.777777777777778
864,2013,5.25
864,2014,6.636363636363637
864,2015,5.714285714285714
864,2016,6.0
864,2017,5.5
864,2018,7.25
864,2019,8.285714285714286
864,2020,7.3125
864,2021,7.166666666666667
865,2009,7.375
865,2010,7.703703703703703
865,2011,6.75
865,2012,7.0
865,2013,6.0
865,2014,5.833333333333333
865,2015,4.5
865,2016,7.0
865,2017,4.0
865,2018,6.75
865,2019,6.916666666666667
865,2020,6.545454545454546
865,2021,6.571428571428571
866,2011,4.228571428571429
866,2012,3.816326530612245
866,2013,4.548387096774194
866,2014,3.869565217391304
866,2015,5.285714285714286
866,2016,6.833333333333333
866,2017,2.857142857142857
866,2018,3.2222222222222223
866,2019,3.95
866,2020,3.555555555555556
866,2021,3.5416666666666665
867,1999,7.142857142857143
867,2000,4.666666666666667
867,2001,7.0
867,2002,5.166666666666667
867,2003,5.333333333333333
867,2004,6.0
867,2005,4.0
867,2006,7.0
867,2007,6.076923076923077
867,2008,3.0
867,2009,4.0
867,2010,6.666666666666667
867,2011,5.666666666666667
867,2012,7.0
867,2013,7.0
867,2014,6.7
867,2015,7.666666666666667
867,2016,5.25
867,2017,6.25
867,2018,7.0
867,2019,5.428571428571429
867,2020,5.0
867,2021,6.166666666666667
868,2012,6.25
868,2013,6.1
868,2014,6.454545454545454
868,2015,5.636363636363637
868,2016,6.714285714285714
868,2017,6.428571428571429
868,2018,9.5
868,2019,6.642857142857143
868,2020,7.352941176470588
868,2021,6.153846153846154
868,2022,2.0
869,2021,4.5777777777777775
869,2022,2.5
870,2012,6.085106382978723
870,2013,6.727272727272728
870,2014,7.4
870,2015,6.0
870,2016,5.666666666666667
870,2017,7.75
870,2018,5.571428571428571
870,2019,8.0
870,2020,6.0
870,2021,5.8
871,2019,5.0
871,2020,5.697674418604652
871,2021,5.794871794871795
872,1999,6.4
